genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3211	b3117	VBIEscCol129921_3211	tdcB	Threonine dehydratase, catabolic (EC 4.3.1.19) @ L-serine dehydratase, (PLP)-dependent (EC 4.3.1.17)	4.3.1.17	L-serine ammonia-lyase	00270	Cysteine and methionine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3211	b3117	VBIEscCol129921_3211	tdcB	Threonine dehydratase, catabolic (EC 4.3.1.19) @ L-serine dehydratase, (PLP)-dependent (EC 4.3.1.17)	4.3.1.19	Threonine ammonia-lyase	00260	Glycine, serine and threonine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3211	b3117	VBIEscCol129921_3211	tdcB	Threonine dehydratase, catabolic (EC 4.3.1.19) @ L-serine dehydratase, (PLP)-dependent (EC 4.3.1.17)	4.3.1.19	Threonine ammonia-lyase	00290	Valine, leucine and isoleucine biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3217	b3124	VBIEscCol129921_3217	garK	Glycerate-2-kinase (EC 2.7.1.165)	2.7.1.165	Glycerate 2-kinase	00030	Pentose phosphate pathway
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3217	b3124	VBIEscCol129921_3217	garK	Glycerate-2-kinase (EC 2.7.1.165)	2.7.1.165	Glycerate 2-kinase	00260	Glycine, serine and threonine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3217	b3124	VBIEscCol129921_3217	garK	Glycerate-2-kinase (EC 2.7.1.165)	2.7.1.165	Glycerate 2-kinase	00680	Methane metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3218	b3125	VBIEscCol129921_3218	garR	2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60)	1.1.1.60	2-hydroxy-3-oxopropionate reductase	00630	Glyoxylate and dicarboxylate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3219	b3126	VBIEscCol129921_3219	garL	2-dehydro-3-deoxyglucarate aldolase (EC 4.1.2.20)	4.1.2.20	2-dehydro-3-deoxyglucarate aldolase	00053	Ascorbate and aldarate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3222	b3128	VBIEscCol129921_3222	garD	D-galactarate dehydratase (EC 4.2.1.42)	4.2.1.42	Galactarate dehydratase	00053	Ascorbate and aldarate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3232	b3137	VBIEscCol129921_3232	kbaY	D-tagatose-1,6-bisphosphate aldolase subunit KbaY (EC 4.1.2.40)	4.1.2.40	Tagatose-bisphosphate aldolase	00052	Galactose metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3259	b3164	VBIEscCol129921_3259	pnp	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)	2.7.7.8	Polyribonucleotide nucleotidyltransferase	00230	Purine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3259	b3164	VBIEscCol129921_3259	pnp	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)	2.7.7.8	Polyribonucleotide nucleotidyltransferase	00240	Pyrimidine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3266	b3172	VBIEscCol129921_3266	argG	Argininosuccinate synthase (EC 6.3.4.5)	6.3.4.5	Argininosuccinate synthase	00250	Alanine, aspartate and glutamate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3266	b3172	VBIEscCol129921_3266	argG	Argininosuccinate synthase (EC 6.3.4.5)	6.3.4.5	Argininosuccinate synthase	00330	Arginine and proline metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3269	b3176	VBIEscCol129921_3269	glmM	Phosphoglucosamine mutase (EC 5.4.2.10)	5.4.2.10	Phosphoglucosamine mutase	00520	Amino sugar and nucleotide sugar metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3270	b3177	VBIEscCol129921_3270	folP	Dihydropteroate synthase (EC 2.5.1.15)	2.5.1.15	Dihydropteroate synthase	00790	Folate biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3275	b3182	VBIEscCol129921_3275	dacB	D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)	3.4.16.4	Serine-type D-Ala-D-Ala carboxypeptidase	00550	Peptidoglycan biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3281	b3187	VBIEscCol129921_3281	ispB	Octaprenyl diphosphate synthase (EC 2.5.1.90)	2.5.1.90	All-trans-octaprenyl-diphosphate synthase	00900	Terpenoid backbone biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3283	b3189	VBIEscCol129921_3283	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)	2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	00520	Amino sugar and nucleotide sugar metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3283	b3189	VBIEscCol129921_3283	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)	2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	00550	Peptidoglycan biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3292	b3198	VBIEscCol129921_3292	kdsC	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (EC 3.1.3.45)	3.1.3.45	3-deoxy-manno-octulosonate-8-phosphatase	00540	Lipopolysaccharide biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3307	b3212	VBIEscCol129921_3307	gltB	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	1.4.1.13	Glutamate synthase (NADPH)	00250	Alanine, aspartate and glutamate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3307	b3212	VBIEscCol129921_3307	gltB	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	1.4.1.13	Glutamate synthase (NADPH)	00910	Nitrogen metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3308	b3213	VBIEscCol129921_3308	gltD	Glutamate synthase [NADPH] small chain (EC 1.4.1.13)	1.4.1.13	Glutamate synthase (NADPH)	00250	Alanine, aspartate and glutamate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3308	b3213	VBIEscCol129921_3308	gltD	Glutamate synthase [NADPH] small chain (EC 1.4.1.13)	1.4.1.13	Glutamate synthase (NADPH)	00910	Nitrogen metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3318	b3222	VBIEscCol129921_3318	nanK	N-acetylmannosamine kinase (EC 2.7.1.60)	2.7.1.60	N-acylmannosamine kinase	00520	Amino sugar and nucleotide sugar metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3319	b3223	VBIEscCol129921_3319	nanE	N-acetylmannosamine-6-phosphate 2-epimerase (EC 5.1.3.9)	5.1.3.9	N-acylglucosamine-6-phosphate 2-epimerase	00520	Amino sugar and nucleotide sugar metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3321	b3225	VBIEscCol129921_3321	nanA	N-acetylneuraminate lyase (EC 4.1.3.3)	4.1.3.3	N-acetylneuraminate lyase	00520	Amino sugar and nucleotide sugar metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3330	b3233	VBIEscCol129921_3330	yhcB	Putative cytochrome d ubiquinol oxidase subunit III (EC 1.10.3.-) (Cytochrome bd-I oxidase subunit III)	1.10.3.-	With oxygen as acceptor.	00965	Betalain biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3333	b3236	VBIEscCol129921_3333	mdh	Malate dehydrogenase (EC 1.1.1.37)	1.1.1.37	Malate dehydrogenase	00020	Citrate cycle (TCA cycle)
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3333	b3236	VBIEscCol129921_3333	mdh	Malate dehydrogenase (EC 1.1.1.37)	1.1.1.37	Malate dehydrogenase	00620	Pyruvate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3333	b3236	VBIEscCol129921_3333	mdh	Malate dehydrogenase (EC 1.1.1.37)	1.1.1.37	Malate dehydrogenase	00630	Glyoxylate and dicarboxylate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3333	b3236	VBIEscCol129921_3333	mdh	Malate dehydrogenase (EC 1.1.1.37)	1.1.1.37	Malate dehydrogenase	00680	Methane metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3333	b3236	VBIEscCol129921_3333	mdh	Malate dehydrogenase (EC 1.1.1.37)	1.1.1.37	Malate dehydrogenase	00710	Carbon fixation in photosynthetic organisms
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3333	b3236	VBIEscCol129921_3333	mdh	Malate dehydrogenase (EC 1.1.1.37)	1.1.1.37	Malate dehydrogenase	00720	Reductive carboxylate cycle (CO2 fixation)
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3350	b3253	VBIEscCol129921_3350	yhdH	Acryloyl-CoA reductase AcuI/YhdH (EC 1.3.1.84)	1.3.1.84	Acrylyl-CoA reductase (NADPH)	00720	Reductive carboxylate cycle (CO2 fixation)
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3355	b3256	VBIEscCol129921_3355	accC	Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14)	6.3.4.14	Biotin carboxylase	00061	Fatty acid biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3375	b3281	VBIEscCol129921_3375	aroE	Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25)	1.1.1.25	Shikimate dehydrogenase	00400	Phenylalanine, tyrosine and tryptophan biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3381	b3288	VBIEscCol129921_3381	fmt	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2.1.2.9	Methionyl-tRNA formyltransferase	00670	One carbon pool by folate
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3381	b3288	VBIEscCol129921_3381	fmt	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2.1.2.9	Methionyl-tRNA formyltransferase	00970	Aminoacyl-tRNA biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3388	b3295	VBIEscCol129921_3388	rpoA	DNA-directed RNA polymerase alpha subunit (EC 2.7.7.6)	2.7.7.6	DNA-directed RNA polymerase	00230	Purine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3388	b3295	VBIEscCol129921_3388	rpoA	DNA-directed RNA polymerase alpha subunit (EC 2.7.7.6)	2.7.7.6	DNA-directed RNA polymerase	00240	Pyrimidine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3429	b3336	VBIEscCol129921_3429	bfr	Bacterioferritin (EC 1.16.3.1)	1.16.3.1	Ferroxidase	00860	Porphyrin and chlorophyll metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3431	b3338	VBIEscCol129921_3431	chiA	Chitinase (EC 3.2.1.14)	3.2.1.14	Chitinase	00520	Amino sugar and nucleotide sugar metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3453	b3359	VBIEscCol129921_3453	argD	N-acetylornithine aminotransferase (EC 2.6.1.11) @ N-succinyl-L,L-diaminopimelate aminotransferase (EC 2.6.1.17)	2.6.1.11	Acetylornithine transaminase	00330	Arginine and proline metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3453	b3359	VBIEscCol129921_3453	argD	N-acetylornithine aminotransferase (EC 2.6.1.11) @ N-succinyl-L,L-diaminopimelate aminotransferase (EC 2.6.1.17)	2.6.1.17	Succinyldiaminopimelate transaminase	00300	Lysine biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3454	b3360	VBIEscCol129921_3454	pabA	Para-aminobenzoate synthase, amidotransferase component (EC 2.6.1.85)	2.6.1.85	Aminodeoxychorismate synthase	00790	Folate biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3459	b3365	VBIEscCol129921_3459	nirB	Nitrite reductase [NAD(P)H] large subunit (EC 1.7.1.4)	1.7.1.4	Nitrite reductase (NAD(P)H)	00910	Nitrogen metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3460	b3366	VBIEscCol129921_3460	nirD	Nitrite reductase [NAD(P)H] small subunit (EC 1.7.1.4)	1.7.1.4	Nitrite reductase (NAD(P)H)	00910	Nitrogen metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3462	b3368	VBIEscCol129921_3462	cysG	Precorrin-2 oxidase (EC 1.3.1.76) @ Sirohydrochlorin ferrochelatase activity of CysG (EC 4.99.1.4) / Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	1.3.1.76	Precorrin-2 dehydrogenase	00860	Porphyrin and chlorophyll metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3462	b3368	VBIEscCol129921_3462	cysG	Precorrin-2 oxidase (EC 1.3.1.76) @ Sirohydrochlorin ferrochelatase activity of CysG (EC 4.99.1.4) / Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	2.1.1.107	Uroporphyrinogen-III C-methyltransferase	00860	Porphyrin and chlorophyll metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3462	b3368	VBIEscCol129921_3462	cysG	Precorrin-2 oxidase (EC 1.3.1.76) @ Sirohydrochlorin ferrochelatase activity of CysG (EC 4.99.1.4) / Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	4.99.1.4	Sirohydrochlorin ferrochelatase	00860	Porphyrin and chlorophyll metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3477	b3384	VBIEscCol129921_3477	trpS	Tryptophanyl-tRNA synthetase (EC 6.1.1.2)	6.1.1.2	Tryptophan--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3478	b3385	VBIEscCol129921_3478	gph	Phosphoglycolate phosphatase (EC 3.1.3.18)	3.1.3.18	Phosphoglycolate phosphatase	00630	Glyoxylate and dicarboxylate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3479	b3386	VBIEscCol129921_3479	rpe	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	5.1.3.1	Ribulose-phosphate 3-epimerase	00030	Pentose phosphate pathway
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3479	b3386	VBIEscCol129921_3479	rpe	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	5.1.3.1	Ribulose-phosphate 3-epimerase	00040	Pentose and glucuronate interconversions
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3479	b3386	VBIEscCol129921_3479	rpe	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	5.1.3.1	Ribulose-phosphate 3-epimerase	00710	Carbon fixation in photosynthetic organisms
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3482	b3389	VBIEscCol129921_3482	aroB	3-dehydroquinate synthase (EC 4.2.3.4)	4.2.3.4	3-dehydroquinate synthase	00400	Phenylalanine, tyrosine and tryptophan biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3483	b3390	VBIEscCol129921_3483	aroK	Shikimate kinase I (EC 2.7.1.71)	2.7.1.71	Shikimate kinase	00400	Phenylalanine, tyrosine and tryptophan biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3489	b3396	VBIEscCol129921_3489	mrcA	Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	2.4.1.129	Peptidoglycan glycosyltransferase	00550	Peptidoglycan biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3498	b3403	VBIEscCol129921_3498	pck	Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49)	4.1.1.49	Phosphoenolpyruvate carboxykinase (ATP)	00010	Glycolysis / Gluconeogenesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3498	b3403	VBIEscCol129921_3498	pck	Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49)	4.1.1.49	Phosphoenolpyruvate carboxykinase (ATP)	00020	Citrate cycle (TCA cycle)
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3498	b3403	VBIEscCol129921_3498	pck	Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49)	4.1.1.49	Phosphoenolpyruvate carboxykinase (ATP)	00620	Pyruvate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3498	b3403	VBIEscCol129921_3498	pck	Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49)	4.1.1.49	Phosphoenolpyruvate carboxykinase (ATP)	00710	Carbon fixation in photosynthetic organisms
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3507	b3412	VBIEscCol129921_3507	bioH	Pimeloyl-[acyl-carrier protein] methyl ester esterase BioH (EC 3.1.1.85)	3.1.1.85	Pimeloyl-[acyl-carrier protein] methyl ester esterase	00780	Biotin metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3512	b3416	VBIEscCol129921_3512	malQ	4-alpha-glucanotransferase (amylomaltase) (EC 2.4.1.25)	2.4.1.25	4-alpha-glucanotransferase	00500	Starch and sucrose metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3513	b3417	VBIEscCol129921_3513	malP	Maltodextrin phosphorylase (EC 2.4.1.1)	2.4.1.1	Phosphorylase	00500	Starch and sucrose metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3521	b3426	VBIEscCol129921_3521	glpD	Aerobic glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)	1.1.5.3	Glycerol-3-phosphate dehydrogenase	00564	Glycerophospholipid metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3525	b3428	VBIEscCol129921_3525	glgP	Glycogen phosphorylase (EC 2.4.1.1)	2.4.1.1	Phosphorylase	00500	Starch and sucrose metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3526	b3429	VBIEscCol129921_3526	glgA	Glycogen synthase, ADP-glucose transglucosylase (EC 2.4.1.21)	2.4.1.21	Starch synthase	00500	Starch and sucrose metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3527	b3430	VBIEscCol129921_3527	glgC	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27)	2.7.7.27	Glucose-1-phosphate adenylyltransferase	00500	Starch and sucrose metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3527	b3430	VBIEscCol129921_3527	glgC	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27)	2.7.7.27	Glucose-1-phosphate adenylyltransferase	00520	Amino sugar and nucleotide sugar metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3529	b3432	VBIEscCol129921_3529	glgB	1,4-alpha-glucan (glycogen) branching enzyme, GH-13-type (EC 2.4.1.18)	2.4.1.18	1,4-alpha-glucan branching enzyme	00500	Starch and sucrose metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3530	b3433	VBIEscCol129921_3530	asd	Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)	1.2.1.11	Aspartate-semialdehyde dehydrogenase	00260	Glycine, serine and threonine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3530	b3433	VBIEscCol129921_3530	asd	Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)	1.2.1.11	Aspartate-semialdehyde dehydrogenase	00270	Cysteine and methionine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3530	b3433	VBIEscCol129921_3530	asd	Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)	1.2.1.11	Aspartate-semialdehyde dehydrogenase	00300	Lysine biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3533	b3437	VBIEscCol129921_3533	gntK	Gluconokinase (EC 2.7.1.12)	2.7.1.12	Gluconokinase	00030	Pentose phosphate pathway
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3538	b3441	VBIEscCol129921_3538	yhhY	L-methionine N-acetyltransferase @ L-phenylalanine N-acetyltransferase (EC 2.3.1.53)	2.3.1.53	Phenylalanine N-acetyltransferase	00360	Phenylalanine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3544	b3447	VBIEscCol129921_3544	ggt	Gamma-glutamyltranspeptidase (EC 2.3.2.2) @ Glutathione hydrolase (EC 3.4.19.13)	2.3.2.2	Gamma-glutamyltransferase	00430	Taurine and hypotaurine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3544	b3447	VBIEscCol129921_3544	ggt	Gamma-glutamyltranspeptidase (EC 2.3.2.2) @ Glutathione hydrolase (EC 3.4.19.13)	2.3.2.2	Gamma-glutamyltransferase	00460	Cyanoamino acid metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3544	b3447	VBIEscCol129921_3544	ggt	Gamma-glutamyltranspeptidase (EC 2.3.2.2) @ Glutathione hydrolase (EC 3.4.19.13)	2.3.2.2	Gamma-glutamyltransferase	00480	Glutathione metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3544	b3447	VBIEscCol129921_3544	ggt	Gamma-glutamyltranspeptidase (EC 2.3.2.2) @ Glutathione hydrolase (EC 3.4.19.13)	2.3.2.2	Gamma-glutamyltransferase	00590	Arachidonic acid metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3546	b3449	VBIEscCol129921_3546	ugpQ	Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)	3.1.4.46	Glycerophosphodiester phosphodiesterase	00564	Glycerophospholipid metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3574	b3475	VBIEscCol129921_3574	acpT	4'-phosphopantetheinyl transferase (EC 2.7.8.-)	2.7.8.-	Transferases for other substituted phosphate groups.	00440	Phosphonate and phosphinate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3574	b3475	VBIEscCol129921_3574	acpT	4'-phosphopantetheinyl transferase (EC 2.7.8.-)	2.7.8.-	Transferases for other substituted phosphate groups.	00513	High-mannose type N-glycan biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3574	b3475	VBIEscCol129921_3574	acpT	4'-phosphopantetheinyl transferase (EC 2.7.8.-)	2.7.8.-	Transferases for other substituted phosphate groups.	00564	Glycerophospholipid metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3574	b3475	VBIEscCol129921_3574	acpT	4'-phosphopantetheinyl transferase (EC 2.7.8.-)	2.7.8.-	Transferases for other substituted phosphate groups.	00600	Sphingolipid metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3574	b3475	VBIEscCol129921_3574	acpT	4'-phosphopantetheinyl transferase (EC 2.7.8.-)	2.7.8.-	Transferases for other substituted phosphate groups.	00770	Pantothenate and CoA biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3602	b3500	VBIEscCol129921_3602	gor	Glutathione reductase (EC 1.8.1.7)	1.8.1.7	Glutathione-disulfide reductase	00480	Glutathione metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3626	b3517	VBIEscCol129921_3626	gadA	Glutamate decarboxylase (EC 4.1.1.15)	4.1.1.15	Glutamate decarboxylase	00250	Alanine, aspartate and glutamate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3626	b3517	VBIEscCol129921_3626	gadA	Glutamate decarboxylase (EC 4.1.1.15)	4.1.1.15	Glutamate decarboxylase	00410	beta-Alanine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3626	b3517	VBIEscCol129921_3626	gadA	Glutamate decarboxylase (EC 4.1.1.15)	4.1.1.15	Glutamate decarboxylase	00430	Taurine and hypotaurine metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3626	b3517	VBIEscCol129921_3626	gadA	Glutamate decarboxylase (EC 4.1.1.15)	4.1.1.15	Glutamate decarboxylase	00650	Butanoate metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3628	b3519	VBIEscCol129921_3628	treF	Trehalase (EC 3.2.1.28) @ Cytoplasmic trehalase (EC 3.2.1.28)	3.2.1.28	Alpha,alpha-trehalase	00500	Starch and sucrose metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3636	b3526	VBIEscCol129921_3636	kdgK	2-dehydro-3-deoxygluconokinase (EC 2.7.1.45)	2.7.1.45	2-dehydro-3-deoxygluconokinase	00030	Pentose phosphate pathway
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3636	b3526	VBIEscCol129921_3636	kdgK	2-dehydro-3-deoxygluconokinase (EC 2.7.1.45)	2.7.1.45	2-dehydro-3-deoxygluconokinase	00040	Pentose and glucuronate interconversions
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3642	b3531	VBIEscCol129921_3642	bcsZ	beta-1,4-glucanase (cellulase) (EC 3.2.1.4)	3.2.1.4	Cellulase	00500	Starch and sucrose metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3644	b3533	VBIEscCol129921_3644	bcsA	Cellulose synthase catalytic subunit [UDP-forming] (EC 2.4.1.12)	2.4.1.12	Cellulose synthase (UDP-forming)	00500	Starch and sucrose metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3664	b3551	VBIEscCol129921_3664	bisC	Biotin sulfoxide reductase (EC 1.-.-.-) / Free methionine-(S)-sulfoxide reductase	1.-.-.-	Oxidoreductases.	00231	Puromycin biosynthesis
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3664	b3551	VBIEscCol129921_3664	bisC	Biotin sulfoxide reductase (EC 1.-.-.-) / Free methionine-(S)-sulfoxide reductase	1.-.-.-	Oxidoreductases.	00592	alpha-Linolenic acid metabolism
511145.12	Escherichia coli str. K-12 substr. MG1655	fig|511145.12.peg.3664	b3551	VBIEscCol129921_3664	bisC	Biotin sulfoxide reductase (EC 1.-.-.-) / Free methionine-(S)-sulfoxide reductase	1.-.-.-	Oxidoreductases.	00633	Trinitrotoluene degradation
